case,attack,delta_v,nis,cusum_stat,cusum_alarm,jitter_z,jitter_detected,kalman_anomaly,consensus,threat_score
case9,branch3_out,0.029322775212719355,12.162389657844704,1.889278236865123,False,1.254399306863311,False,False,0,0.7488581613545512
case9,branch3_out,0.024939569283148347,13.21212575531836,3.0752205328917404,False,1.206096696465795,False,True,0,1.6198483768198608
case9,branch3_out,0.035847475430379486,17.92980870824505,11.213604644182373,True,3.2738069853263054,False,True,1,6.833747144442499
case9,branch3_out,0.03302684555874386,15.0564411287933,12.69784550106904,True,2.3775526982826007,False,True,1,5.663084754373882
case14,baseline,0.01950547814075265,11.058527419214823,0.9370554582109003,False,0.4864947873404916,False,False,0,0.0
case14,baseline,0.021571171894566553,10.816504828571809,0.6606736965505448,False,0.6760905444579696,False,False,0,0.035218108891593915
case14,baseline,0.015947337566054747,12.379920443284373,1.7820068557568858,False,0.40778785566678805,False,False,0,0.6745622783692522
case14,baseline,0.012377120701867434,11.898225544357794,1.3861982040646954,False,0.3575420639483097,False,False,0,0.3149722333983058
case14,baseline,0.01072398491710313,9.899994815275397,1.1847906626159648,False,0.33481879018084343,False,False,0,0.05543719878478943
case14,baseline,0.020211654278700177,11.850304154107164,0.11188958196050763,False,0.05965324240179831,False,False,0,0.17515207705358193
case14,baseline,0.026886520614684044,10.992001321009198,0.3568058907111663,False,0.5838264736594193,False,False,0,0.016765294731883863
case14,baseline,0.021298210356025162,11.409581425821651,0.23851129966218698,False,0.1923694687518031,False,False,0,0.0
case14,baseline,0.0200144653864498,11.935621391128942,0.42362490707163936,False,0.3947881358443763,False,True,0,0.21781069556447097
case14,baseline,0.02869160543669873,11.230846202745415,1.38128200034277,False,0.3859018890920157,False,False,0,0.11438460010283097
case14,baseline,0.014487199097925143,11.337871037692109,0.8086680926954098,False,0.6709397111051292,False,False,0,0.034187942221025835
case14,baseline,0.0208296850528775,11.639450620543592,-0.06288778573523876,False,0.6740579164416725,False,True,0,0.10453689356013035
case14,baseline,0.014787068514801282,10.49180789658221,0.5206102905738216,False,0.32543540728307657,False,False,0,0.0
case14,baseline,0.012677744502289638,10.631299118315418,1.250015689189911,False,0.8017984270362498,False,False,0,0.13536439216422327
case14,baseline,0.01426851954283009,11.713305568539285,0.5769738105247751,False,0.691316045071516,False,False,0,0.14491599328394572
case14,baseline,0.014468164192454006,12.902232605715623,1.2630863448163205,False,0.5596666020833022,False,False,0,0.7919755267193681
case14,baseline,0.022164598578736764,10.791283038648615,1.6040497783667496,False,0.7459314345847421,False,False,0,0.23040122042697328
case14,baseline,0.032092183752586725,10.91303953136019,1.194309623119778,False,0.5712965576276623,False,False,0,0.07255219846146588
case14,baseline,0.021669377095847965,11.43652813892565,3.39821309324216,False,0.8873326369970528,False,False,0,0.7969304553720584
case14,baseline,0.026104447889846588,11.805045478463832,8.844568029716692,True,0.44229031316715456,False,False,0,2.5058931481469235
case14,baseline,0.021169566467723624,11.539036519551377,1.4898152094492356,False,0.5967432306279563,False,False,0,0.1858114687360506
case14,baseline,0.020907527471366927,12.559261596363918,0.25501148389840206,False,0.5369200544967956,False,True,0,0.5370148090813179
case14,baseline,0.01610166054361174,11.53457385545688,2.175757938216734,False,0.12594555722704906,False,False,0,0.3700143091934604
case14,baseline,0.01494499317645524,11.270823656849753,0.7845335126230824,False,1.3517184805901128,False,False,0,0.17034369611802258
case14,baseline,0.01565659287059949,11.780230548948078,0.4303755050697542,False,0.44701650307813673,False,False,0,0.14011527447403882
case14,baseline,0.024477820015036185,11.637814261420004,2.6077421987834986,False,0.36862262688596564,False,False,0,0.5512297903450518
case14,baseline,0.01946012232249591,11.349722376988094,2.086966102768266,False,0.47746481635077725,False,False,0,0.3260898308304799
case14,baseline,0.021090321024956216,11.132808328177763,0.10640082417778249,False,0.8392767915294701,False,False,0,0.06785535830589402
case14,baseline,0.025852486508305354,11.844716718089623,1.3999968328604104,False,1.2054382279367406,False,False,0,0.4334450544902829
case14,baseline,0.011442304630580836,12.445762412709895,0.19701429322887745,False,0.4563450028578316,False,False,0,0.47288120635494746
case14,baseline,0.014700781365357098,11.588759981328716,0.24750950227052895,False,0.17450434320669334,False,False,0,0.04437999066435783
case14,baseline,0.014942597455889241,12.361975066387929,0.7980815261039537,False,0.18623853822117936,False,False,0,0.43098753319396454
case14,baseline,0.021481090762708037,11.525186967897818,0.00870620190355055,False,0.9554100552994442,False,False,0,0.1036754950087981
case14,baseline,0.012510248486374883,12.042738805540509,0.012256815910370561,False,0.29387254370293464,False,False,0,0.27136940277025445
case14,baseline,0.01520506351632182,11.467721468363175,0.6162924982870008,False,0.597169844493111,False,False,0,0.01943396889862219
case14,baseline,0.02043529851864481,12.184766708244958,0.8275567624745722,False,0.135632207407327,False,False,0,0.3423833541224788
case14,baseline,0.019504292315719908,10.551883695442049,0.3685740219242372,False,0.4467951128384987,False,False,0,0.0
case14,baseline,0.015161987543269832,11.284254612785935,0.453159914657955,False,0.30595758060245243,False,False,0,0.0
case14,baseline,0.017141361785528834,11.654470242468413,0.5080271045289679,False,0.1312914423617935,False,False,0,0.07723512123420662
case14,baseline,0.01966745195604967,11.269929632490335,1.577980588308951,False,0.6049295768568252,False,False,0,0.19438009186405036
case14,baseline,0.026767328660818823,11.56370832438957,2.1362943848123557,False,0.14922851996386222,False,False,0,0.37274247763849144
case14,baseline,0.012555548174774235,11.661047384356554,0.6888252958899985,False,0.3990645150548635,False,False,0,0.08052369217827682
case14,baseline,0.015479202858109893,12.112058702583903,0.5720310653414191,False,0.23638207495586228,False,False,0,0.30602935129195163
case14,baseline,0.023646800194373162,11.607010064291378,0.6067484886065445,False,0.4259937865914233,False,False,0,0.053505032145689135
case14,baseline,0.01341268313705149,10.38847471280853,0.5406368873340399,False,0.8688546184813949,False,False,0,0.07377092369627898
case14,baseline,0.020714340318562084,11.655812878983587,3.6499878162886255,False,0.26645864528835733,False,False,0,0.8729027843783813
case14,baseline,0.01170798999091889,11.38667169592487,0.7511318893496919,False,0.8687844389107083,False,False,0,0.07375688778214166
case14,baseline,0.018685068774003166,11.149792549271611,1.8332949556130766,False,0.9210229057830154,False,True,0,0.33419306784052605
case14,baseline,0.012075129882781798,12.461942926326696,0.398797006961336,False,0.4494858373498984,False,False,0,0.48097146316334793
case14,baseline,0.027144030236738045,12.502817881669069,0.349139160823651,False,0.5384418109897657,False,False,0,0.5090973030324875
case14,baseline,0.02426574205875816,11.747103718976435,1.044801419487153,False,0.15108838152183618,False,False,0,0.1369922853343634
case14,baseline,0.02441052090848137,10.90209859638145,0.12825401325522218,False,0.3017527074696334,False,False,0,0.0
case14,baseline,0.02325904059965638,11.34611213989962,6.134074442904331,True,0.39235846282294995,False,False,0,1.5402223328712992
case14,baseline,0.02034313179700833,12.422523735821182,0.46485972750862115,False,0.3903571101152693,False,False,0,0.4612618679105909
case14,baseline,0.03055486732889042,11.49258089345358,3.10319463514314,False,0.18444351694424244,False,False,0,0.630958390542942
case14,baseline,0.015518490003049014,10.822595282658742,0.3535931392248721,False,0.3872100776748421,False,False,0,0.0
case14,baseline,0.016431141612411868,11.575993787715431,0.09466688782396475,False,0.5597471255598088,False,False,0,0.04994631896967729
case14,baseline,0.02636194365579887,10.686736411463531,0.40883930685127545,False,0.9179901966748079,False,False,0,0.08359803933496157
case14,baseline,0.012929036616884323,11.08011143995197,0.2762361907024517,False,0.8113034495413939,False,False,0,0.06226068990827878
case14,baseline,0.017438998736345072,11.028283490386164,0.46467242778565143,False,0.1111936791796948,False,False,0,0.0
case14,branch1_out,0.027314795154867615,19.53701244323406,10.807495029190282,True,3.2204601664168466,False,True,1,7.504846763657484
case14,branch1_out,0.024208229811396857,21.342721840538236,4.3665365427466805,False,2.2568498603526894,False,True,0,6.28269185516366
case14,branch1_out,0.05199345831788433,44.85379756639385,36.83506985708507,True,3.280057448057061,False,True,1,27.983431229933856
case14,branch1_out,0.02025877389718176,15.979043706618485,2.671050899686921,False,1.8547617127606308,False,True,0,3.011789465767445
case14,branch1_out,0.043256035922851516,42.41115502604738,13.480420735828273,True,3.171233486937726,False,True,1,19.733950431159716
case14,branch1_out,0.04032768475694465,32.00356230426839,19.231431999719998,True,2.5345028412200454,False,True,1,16.128111320294206
case14,branch1_out,0.04287552856523856,31.24124698249709,19.15464723747203,True,6.695732645965747,True,True,1,16.5561641916833
case14,branch1_out,0.044116201275347586,38.42416917527091,28.001365287167573,True,3.8750186760851455,True,True,1,22.23749790900276
case14,branch1_out,0.0228760183544363,16.610657934563655,8.217566806362184,True,2.8944194902291622,False,True,1,5.199482907236315
case14,branch1_out,0.040827690373016694,21.7339738600166,9.800245293538495,True,3.0240909143261323,False,True,1,8.261878700935076
case14,branch1_out,0.03937978732366584,14.284815403372825,8.139040936662045,True,2.062496526266079,False,True,1,3.8466192879382417
case14,branch1_out,0.036907205929263186,15.671574669253822,7.695170918413857,True,2.8621328081965345,False,True,1,4.566765171790375
case14,branch1_out,0.04065217719907056,23.051760072479397,10.495127105502958,True,1.678933107119691,False,True,1,8.860204789314524
case14,branch1_out,0.028618840376444223,17.657754255916203,9.257815624266362,True,3.2709048034532997,False,True,1,6.110402775928669
case14,branch1_out,0.028215886237675118,16.538901347446664,10.496379818843563,True,2.284325284626999,False,True,1,5.7252296763018
case14,branch1_out,0.02706757966507195,22.41229064689841,8.275624970798747,True,2.430414023199617,False,True,1,8.024915619328752
case14,branch1_out,0.022918899440834466,19.76511684722163,11.702983187131348,True,3.206396063642857,False,True,1,7.88473259247879
case14,branch1_out,0.059257294809197704,43.357444914005704,45.51775684789703,True,3.4428230196767036,False,True,1,29.8726141153073
case14,branch1_out,0.02622084359643276,18.609649028204775,9.693294998345904,True,1.758200276778389,False,True,1,6.414453068961835
case14,branch1_out,0.027044880120945573,12.98418021753031,1.770807260716892,False,1.2470622942692915,False,False,0,1.1227447458340811
case14,branch1_out,0.04054645699123211,21.57108928191441,42.71929700348653,True,5.690472996909983,True,True,1,18.58942834138516
case14,branch1_out,0.04101128863674039,16.12213855761333,11.147281339936843,True,2.416644442939218,False,True,1,5.738582569375561
case14,branch1_out,0.043784530593022265,46.27567805423944,17.62882179922575,True,7.13109743854935,True,True,1,23.702705054597317
case14,branch1_out,0.03408267893578987,13.325230108910944,5.61255095195057,True,1.3432434956290709,False,False,0,2.465029039166457
case14,branch1_out,0.051050278877223264,24.130479195204977,28.725703652307114,True,5.642194682413552,True,True,1,15.661389629777332
case14,branch1_out,0.03255304260961463,50.52206942503746,34.923969914998324,True,4.72823886619916,True,True,1,30.533873460258057
case14,branch1_out,0.05273505247448775,44.929884402696935,22.505941132167163,True,3.376632333691675,True,True,1,23.74205100773695
case14,branch1_out,0.0528092061527459,30.3473851009804,25.742592408837815,True,3.899450434663738,True,True,1,17.526360360074293
case14,branch1_out,0.03535790292484226,39.47367319063218,19.905576607414886,True,6.482280668538059,True,True,1,20.854965711248166
case14,branch1_out,0.03027676969584829,14.969574777626264,2.6781494749423023,False,1.5569958261107946,False,True,0,2.4496313965179812
case14,branch1_out,0.037014998679078925,12.814513453665255,4.4820432374971935,False,1.2324048568608026,False,False,0,1.8483506694539458
case14,branch1_out,0.026663818371521462,21.589528158134037,4.014191693386329,False,1.5373553901432444,False,True,0,6.156492665111567
case14,branch1_out,0.015596729361280589,12.044986590489536,4.24905564426693,False,1.4762883249518859,False,True,0,1.4424676535152243
case14,branch1_out,0.03710412305008339,16.695746009185594,12.036085934066145,True,1.6904276106170832,False,True,1,6.146784306936057
case14,branch1_out,0.03301205617893664,21.375448950911924,7.931395625201727,True,3.244586997501088,False,True,1,7.566060562516697
case14,branch1_out,0.04854391105374994,39.340289296074204,48.86438921956785,True,6.3853862753178365,True,True,1,29.45653866897102
case14,branch1_out,0.020794325754700995,17.712957478470223,3.8782246009258183,False,2.282835304644354,False,True,0,4.326513180441728
case14,branch1_out,0.03107272482634907,19.686564779008165,6.790880927597703,True,1.7894225173774847,False,True,1,6.08843117125889
case14,branch1_out,0.0396388225897512,19.716894502014547,4.323618666259865,False,1.7301624899839174,False,True,0,5.3515653488820165
case14,branch1_out,0.03178518081370848,21.330901263379488,8.591972503273617,True,1.9272012931263058,False,True,1,7.47848264129709
case14,branch1_out,0.028915485906559256,17.957645917437777,8.979855795497661,True,2.124323608043911,False,True,1,5.947644418976969
case14,branch1_out,0.031243382151619745,15.012557733708945,3.181781856509968,False,1.4717072761412775,False,True,0,2.6051548790357186
case14,branch1_out,0.029262032808896256,23.774263243520185,5.1879707746055335,True,1.9714930952390215,False,True,1,7.687821473189556
case14,branch1_out,0.016246648107110177,14.651303945380208,1.8300015254881228,False,1.0742202568609875,False,True,0,1.9394964817087386
case14,branch1_out,0.047014742505380985,22.686797310545504,20.641507864026448,True,8.086506121127394,True,True,1,13.003152238706166
case14,branch1_out,0.022001489851933183,15.447748348539397,10.226784240226616,True,3.090601638987388,False,True,1,5.260029774135161
case14,branch1_out,0.03188897983466116,33.53789410117786,41.31063256556366,True,4.348268891563391,True,True,1,23.88179059857071
case14,branch1_out,0.02818210399624555,12.603955493896155,2.831391726474508,False,1.7139754059551886,False,False,0,1.3441903460814677
case14,branch1_out,0.034130687942296165,21.67493264532594,5.960475333999094,True,2.6634559574565047,False,True,1,7.0083001143539985
case14,branch1_out,0.03193694864664494,22.5850544139,9.357872695972096,True,2.0006912641725054,False,True,1,8.35002726857613
case14,branch1_out,0.044380829190915606,20.84298527429079,30.098949438454454,True,3.8207280192465674,True,True,1,14.065323072531044
case14,branch1_out,0.023603275449046095,12.37440379009243,3.1673700352706295,False,1.8096361322160552,False,False,0,1.3493401320706149
case14,branch1_out,0.026284234565720238,22.51099986573334,7.805286902998027,True,1.7300023126862518,False,True,1,7.793086466303328
case14,branch1_out,0.018758330653089444,14.520999501091039,1.8111103229310943,False,1.5581263469635107,False,True,0,1.9654581168175498
case14,branch1_out,0.02715700269199537,13.448275197614771,2.7786650579072663,False,1.8517186235073475,False,True,0,1.7780808408810351
case14,branch1_out,0.030733223263475967,15.686982165837213,11.970506118180245,True,3.475216933045658,False,True,1,5.979686304981811
case14,branch1_out,0.016829088565749866,15.662825907831246,4.065740388151088,False,1.7265331541618083,False,True,0,3.2464417011933113
case14,branch1_out,0.0331642704692636,25.028375678363663,16.174425174215372,True,5.069272198379144,True,True,1,12.230369831122273
case14,branch1_out,0.010933284818532465,12.520829362728723,6.209312535418284,True,1.29988635246134,False,True,1,2.233185712482115
case14,branch1_out,0.04891963822014142,38.864877850361914,20.469505942855427,True,6.395285443837174,True,True,1,20.70234779680502
case14,branch2_out,0.028187636162680222,14.387457097776501,4.250565695477777,False,1.5818419274687858,False,False,0,2.6352666430253406
case14,branch2_out,0.049404994398804664,46.304450060031336,42.023020631490475,True,8.145750066189745,True,True,1,31.23828123270076
case14,branch2_out,0.027739252474689325,24.093916932354066,9.63672894772682,True,1.9334739452260368,False,True,1,9.174671939540286
case14,branch2_out,0.03441926704614404,23.40210873530914,11.129184763674326,True,1.6199464589192918,False,True,1,9.213799088540728
case14,branch2_out,0.015028776609381097,12.723604922295959,3.9165279080207456,False,1.281143116113761,False,False,0,1.642989456776955
case14,branch2_out,0.022179493631228217,13.139896906330906,4.734915283193888,False,1.2637462932180146,False,True,0,2.093172296767222
case14,branch2_out,0.0428950546042212,39.32422102660937,23.082039928363088,True,6.978825805074164,True,True,1,21.832487652828448
case14,branch2_out,0.0445215270857689,20.612293207328904,7.656073940345248,True,2.209110744058839,False,True,1,6.894790934579794
case14,branch2_out,0.030425825069605384,18.54309014278977,10.610214482397755,True,1.9358101125541702,False,True,1,6.691771438625045
case14,branch2_out,0.04022819486223411,20.642939966292165,6.678319010251415,True,2.126293850637032,False,True,1,6.600224456348913
case14,branch2_out,0.05201201755529489,27.41522024231258,44.91245514091927,True,6.870560832478467,True,True,1,22.405458829927763
case14,branch2_out,0.03400425259906346,30.8716335345131,33.53343674316335,True,5.073531554629408,True,True,1,20.360554101131438
case14,branch2_out,0.03229392078679477,14.880459945539036,3.2680894490934436,False,2.5696532452421303,False,True,0,2.784587456545977
case14,branch2_out,0.034762577276634225,34.221792112259244,27.280456367460083,True,2.834244919910047,False,True,1,19.711881950349657
case14,branch2_out,0.022743833218889224,12.307164054470677,1.84360469727549,False,1.7371870881863298,False,False,0,0.9041008540552515
case14,branch2_out,0.02289138176201971,14.897569034597089,4.548642292665957,True,1.9053481245989254,False,True,1,3.0444468300181167
case14,branch2_out,0.026753972775313092,15.253215729459235,2.5256788604470275,False,1.4298493708666398,False,True,0,2.5202813970370537
case14,branch2_out,0.032209497413585676,45.41091393024885,18.992662272271396,True,6.944750942833115,True,True,1,23.64220583537247
case14,branch2_out,0.035406960302111296,18.76559483174699,11.040493672152436,True,4.434330089011897,True,True,1,7.431811535321605
case14,branch2_out,0.026003619470839616,14.270204703692196,11.88213578133652,True,1.7591486372514733,False,True,1,4.901572813697348
case14,branch2_out,0.037441109024569035,27.66809784470036,11.217220988838317,True,7.246477128160967,True,True,1,12.49851064463387
case14,branch2_out,0.026028025938041946,14.789335742709769,2.249887233768906,False,0.7907304015344359,False,True,0,2.0777801217924434
case14,branch2_out,0.028171063553553186,15.56801163944194,10.232170503408737,True,3.1648882026996774,False,True,1,5.336634611283526
case14,branch2_out,0.038100383957956854,26.27744540011799,21.43278134452284,True,3.994250849975574,True,True,1,14.217407273410963
case14,branch2_out,0.027187777532797754,16.51397293777145,10.505030641886686,True,3.2936817636914966,False,True,1,5.91723201419003
case14,branch2_out,0.022401025027298987,13.657795792682816,3.55740369679221,False,1.6530400738419473,False,True,0,2.07672702014746
case14,branch2_out,0.03518627151859087,37.284365461097565,32.26265017723346,True,8.145346651442237,True,True,1,23.800047114007267
case14,branch2_out,0.02725223999343745,37.80080740584538,49.45735421919779,True,3.1751351010607656,False,True,1,28.222636988894177
case14,branch2_out,0.040118155159895155,18.286451226445582,11.589646255598533,True,1.2674008627604367,False,True,1,6.723599662454438
case14,branch2_out,0.031221791634798587,18.351674302548762,4.726426402113137,True,2.4110203392577167,False,True,1,4.925969139759865
case14,branch2_out,0.026859939404145945,20.555353170737693,8.38777281140291,True,2.8389518600500776,False,True,1,7.211798800799735
case14,branch2_out,0.03437556336504642,25.046433877700288,50.462652082204,True,2.7726897925818177,False,True,1,22.066550522027708
case14,branch2_out,0.04212003322389202,26.351506532407722,36.381883000156705,True,7.141415990293101,True,True,1,19.36860136430949
case14,branch2_out,0.03531583251992774,22.770980839755783,12.582481797056154,True,2.722242918511571,False,True,1,9.554683542697052
case14,branch2_out,0.04700089634375031,41.29087833820303,29.1955074565842,True,6.379091271375246,True,True,1,24.529909660351827
case14,branch2_out,0.036210836814928496,45.61020268947924,29.229265948048308,True,5.470348213042255,True,True,1,26.517950771762564
case14,branch2_out,0.027177358381771845,15.311904040044249,2.833724437726803,False,1.5771188949266837,False,True,0,2.671493130325502
case14,branch2_out,0.024660249394523243,16.04556654266601,7.262652409991769,True,3.5680832646554625,False,True,1,4.765195647261628
case14,branch2_out,0.028046778172855516,20.53501501217881,7.287729980082466,True,2.5295003928091226,False,True,1,6.80972657867597
case14,branch2_out,0.017526398753448875,12.614547248255892,2.263379296706245,False,0.8070112880404025,False,False,0,0.9976896707479
case14,branch2_out,0.03924321100977721,19.027541453935278,13.282602751513,True,3.938082064206304,True,True,1,8.1361679652628
case14,branch2_out,0.0249070574845194,13.28481711144779,3.3974970902615356,False,0.5951895031436933,False,True,0,1.6306955834310943
case14,branch2_out,0.03500197046679143,17.485134006086202,6.670804341669812,True,2.87176250390748,False,True,1,5.168160806325541
case14,branch2_out,0.05211137193001618,29.50254923919688,36.84673527656542,True,4.767378953040494,True,True,1,20.60877099317616
case14,branch2_out,0.033015485661140126,12.831626127511694,1.0557601437254998,False,1.8399735251206688,False,False,0,0.9505358118976306
case14,branch2_out,0.023583755867585703,22.391328996427607,12.917183115121942,True,2.573509047995662,False,True,1,9.435521242349518
case14,branch2_out,0.041446768702318934,15.869327548376887,11.614130461715837,True,2.049114656587214,False,True,1,5.678725844020638
case14,branch2_out,0.03697008200671067,22.140361183456307,11.357569952050882,True,1.4247930173782852,False,True,1,8.612410180819076
case14,branch2_out,0.020397418457830482,31.019321124805415,31.92269299871351,True,2.759112743784805,False,True,1,19.48829101077372
case14,branch2_out,0.019824502120596194,13.201209707670952,3.734758683440688,False,1.3762566771269242,False,True,0,1.846283794293067
case14,branch2_out,0.03042317978601907,13.307278007989526,1.6057645756243957,False,1.333319272394091,False,False,0,1.2520322311608996
case14,branch2_out,0.03257402127975009,15.267060620534645,7.1784608351186145,True,2.5770848617452726,False,True,1,4.152485533151961
case14,branch2_out,0.03156736615403142,18.32354383541368,10.681337271244512,True,2.724681484017795,False,True,1,6.761109395883753
case14,branch2_out,0.06381907469399947,24.785490818952187,16.120067086156425,True,4.568958610468999,True,True,1,11.99255725741682
case14,branch2_out,0.04108793484952246,21.721913933717346,5.068835511396445,False,2.804685891106977,False,True,0,6.7925447984990015
case14,branch2_out,0.023480241095546063,12.216907754854482,5.730393714057593,False,1.262575528605754,False,False,0,1.9300870973656696
case14,branch2_out,0.03288261730791824,15.872217042983175,11.771493235441993,True,1.7097143480803496,False,True,1,5.659499361740255
case14,branch2_out,0.02779085794367025,14.297183068779486,4.193379267952565,False,1.0735084113856277,False,True,0,2.471306997052638
case14,branch2_out,0.04559188690123734,50.74594517364066,43.64622762825988,True,4.926106382077513,True,True,1,33.30206215171379
case14,branch2_out,0.061368522523148894,34.32533798102776,29.176754600576665,True,6.432017540485979,True,True,1,21.052098878784076
case14,branch3_out,0.029639257876824053,18.546629645102325,8.213117789573703,True,2.6865772852816856,False,True,1,6.124565616479611
case14,branch3_out,0.025155814173739986,18.61507299229746,4.9512925070924405,False,1.829160507900159,False,True,0,5.008756349856494
case14,branch3_out,0.025589848837297032,42.25010003344602,31.747740416607407,True,7.860266471426339,True,True,1,26.0714254359905
case14,branch3_out,0.05489192297682929,22.08478917719043,15.841062444586688,True,2.838155791236323,False,True,1,10.212344480218487
case14,branch3_out,0.023576641450236746,19.007189046845927,3.994045562676084,False,2.629281302400336,False,True,0,5.077664452705855
case14,branch3_out,0.030676558764616373,31.669846853909373,13.50543131848561,True,7.231852760222412,True,True,1,15.182923374544853
case14,branch3_out,0.03463953715945245,14.727681306528357,10.0028868831788,True,3.268870752077269,False,False,0,4.868480868633273
case14,branch3_out,0.04141269081538969,30.178032658235114,32.59418138916397,True,6.6370253965925965,True,True,1,20.04467582518527
case14,branch3_out,0.03322032981877697,21.98477570830795,11.620748520292661,True,1.6278362412536043,False,True,1,8.654179658492493
case14,branch3_out,0.023080828558674944,15.983733587938453,8.769622261368193,True,2.3318841363987195,False,True,1,4.939130299659428
case14,branch3_out,0.020678303564646856,19.181954133994875,6.608158973881212,True,3.463752145217933,False,True,1,6.116175188205387
case14,branch3_out,0.021085258426067677,12.952361357814812,3.178132315126668,False,0.7508513721479714,False,True,0,1.4297906478750009
case14,branch3_out,0.05538534444069439,27.23678763848779,47.64602981216408,True,7.223280202056704,True,True,1,23.20685880330446
case14,branch3_out,0.050883854863531405,37.93570928667355,42.92306317503811,True,5.907097486564393,True,True,1,26.876193093161085
case14,branch3_out,0.053732479806979525,32.3063354952556,13.554572230132864,True,4.02689832472189,True,True,1,14.874919081612038
case14,branch3_out,0.03509723939503221,13.543027007445266,6.37854768717913,True,1.4433814855221359,False,False,0,2.8237541069807994
case14,branch3_out,0.04713895026951623,27.112770119935657,29.120460273384897,True,8.815928273089623,True,True,1,17.905708796601225
case14,branch3_out,0.025067395220485254,20.499801383507137,9.15981515329344,True,3.0275037490467427,False,True,1,7.453345987550948
case14,branch3_out,0.027931521165996988,22.52875660534036,12.043283686081436,True,2.359715988652505,False,True,1,9.199306606225111
case14,branch3_out,0.038986661510502535,48.45160638625426,25.337784310754504,True,6.520104134061807,True,True,1,26.981159313165843
case14,branch3_out,0.024813969805128424,22.362994536516617,3.285764584912842,False,2.994872065962479,False,True,0,6.616201056924656
case14,branch3_out,0.05115546874551284,47.62802601727857,20.309927664701924,True,3.1171051936035745,False,True,1,24.38041234677058
case14,branch3_out,0.0387326214273749,22.727239952864835,25.711752212879155,True,4.3660921964639225,True,True,1,13.800364079588949
case14,branch3_out,0.031138269568046124,22.110162200538966,12.020166810286442,True,1.8624689104003544,False,True,1,8.883624925435486
case14,branch3_out,0.02265641497525985,17.10189079466657,7.720717904013716,True,2.264450344535952,False,True,1,5.170050837444591
case14,branch3_out,0.041741833949464235,37.13530096672354,23.282531231250772,True,6.011958972335458,True,True,1,20.604801647204095
case14,branch3_out,0.020631426105008968,37.58533724738802,30.31136544314263,True,5.394369598735194,True,True,1,22.814952176383834
case14,branch3_out,0.02419072836770836,15.295201143355037,1.7504990124840336,False,1.393988624896171,False,True,0,2.301548000401963
case14,branch3_out,0.044757557171749396,51.43671316994739,50.665949952831426,True,6.840882983229856,True,True,1,36.13631816746909
case14,branch3_out,0.04879578605579937,36.37764779228223,49.681603512688454,True,6.211909038499716,True,True,1,28.1856867576476
case14,branch3_out,0.051901494157573405,21.88437681985645,48.22970827898117,True,3.0059914354838417,False,True,1,19.862299180719347
case14,branch3_out,0.02379914866709218,19.9675840445156,6.733744392776622,True,3.189275530989515,False,True,1,6.49177044628869
case14,branch3_out,0.027914534538309256,12.566058883907719,3.3833648102351215,False,0.9211123282809605,False,False,0,1.3322613506805878
case14,branch3_out,0.04169886859829913,19.024837533222357,12.130958869431202,True,2.5789400117708956,False,True,1,7.517494429794718
case14,branch3_out,0.046068017776142056,21.89237362283869,8.480349272598263,True,2.1892278758157744,False,True,1,7.778137168361979
case14,branch3_out,0.06266965213376882,43.20955633855532,24.883350446349006,True,8.245151389953037,True,True,1,24.56881358117297
case14,branch3_out,0.03805990701311157,17.770352989915494,4.227890770767872,False,3.3029237939786893,True,True,1,4.664128484983847
case14,branch3_out,0.04236813372807527,34.67792139944419,29.942010026730507,True,4.406467030884325,True,True,1,21.052857113918108
case14,branch3_out,0.04237041514352538,14.764886617423887,9.593767055906822,True,2.068711081245879,False,False,0,4.524315641733165
case14,branch3_out,0.04273475879732435,40.94461625192328,23.641284978564897,True,8.070894979255542,True,True,1,23.028872615382216
case14,branch3_out,0.04179843677711034,45.61722537034798,41.16934347511233,True,3.3971943119078243,True,True,1,29.688854590089253
case14,branch3_out,0.015377402641346814,14.027652679763497,2.4727907037980996,False,0.8259554245512591,False,True,0,1.77085463593143
case14,branch3_out,0.03732105428409984,43.498176198927325,15.030206280762721,True,5.349922117123045,True,True,1,21.17813440711709
case14,branch3_out,0.027337053790437237,23.46277674482456,15.437058111106225,True,2.728713726900622,False,True,1,10.758248551124272
case14,branch3_out,0.03935550761513471,34.6976787200483,13.260466128719091,True,5.302671295633544,True,True,1,16.23751345776659
case14,branch3_out,0.024783521826146883,13.92203530041441,4.297593122792421,False,0.935650150307927,False,True,0,2.287425617106517
case14,branch3_out,0.0337533806785301,13.147390180221766,4.234221764410365,False,1.001784993823904,False,False,0,1.8943186181987732
case14,branch3_out,0.017985554969299797,12.784135251187251,4.016757464331113,False,1.4748710307847885,False,False,0,1.7420690710499174
case14,branch3_out,0.04505643494208536,17.41577799618159,6.435381225556219,True,1.7873849935792459,False,True,1,4.845980364473509
case14,branch3_out,0.027269703939647186,12.280749530460369,3.975975279351912,False,1.2311756939768963,False,False,0,1.4294024878311375
case14,branch3_out,0.04622733961654721,27.646070162069133,37.2004463926093,True,4.208446155413812,True,True,1,19.67485822990012
case14,branch3_out,0.05199298467896088,42.77462212217717,28.281946339065932,True,8.19315863290091,True,True,1,25.360526689388546
case14,branch3_out,0.027175069666629942,14.930726292806511,2.5675731904025167,False,0.904214499261566,False,True,0,2.266478003376324
