case,attack,delta_v,nis,cusum_stat,cusum_alarm,jitter_z,jitter_detected,kalman_anomaly,consensus,threat_score
case9,branch3_out,0.04170416636560633,35.264579204199975,39.51289431032593,True,8.231172126569565,True,True,1,24.98239232051168
case9,branch3_out,0.023539340195016148,13.456698611005123,4.752637302417146,False,1.7490900616325382,False,True,0,2.353958508554213
case9,branch3_out,0.04142661847681292,19.7730044917022,50.113208076567105,True,8.278872481156005,True,True,1,20.42623916505243
case14,baseline,0.020367172596205595,11.069136885945381,4.566004992248847,True,0.7747375635698687,False,False,0,1.124749010388628
case14,baseline,0.018307530178538513,10.385889770867745,0.565047272833343,False,0.39193948549826496,False,False,0,0.0
case14,baseline,0.018131689608679148,11.199717681480202,0.010053584582485236,False,0.3533325824397874,False,False,0,0.0
case14,baseline,0.025022964545632454,11.218480087193793,0.16086071840774185,False,0.2990650406391268,False,False,0,0.0
case14,baseline,0.016848907234011966,11.78548172476395,0.5127851760361302,False,0.44320988209877205,False,False,0,0.1427408623819746
case14,baseline,0.01612482905288138,10.903874899224443,0.374183504956676,False,0.651280665463728,False,False,0,0.030256133092745597
case14,baseline,0.01914026032544362,12.293791133773315,1.3123508545222016,False,0.506363901821908,False,False,0,0.4918736036076995
case14,baseline,0.014310964201731826,11.23037550285305,1.1193193337977776,False,0.5842178575705346,False,False,0,0.052639371653440195
case14,baseline,0.02240891853930642,12.073136038813924,0.3861462196992383,False,0.7013276482496362,False,False,0,0.32683354905688944
case14,baseline,0.02883327744645718,11.941647536325323,0.44219772364555054,False,0.08714029101653892,False,False,0,0.2208237681626617
case14,baseline,0.023317238645757556,11.618888982839346,1.6019731892232094,False,0.9062210099599434,False,False,0,0.3212806501786245
case14,baseline,0.02913840491474848,12.399237103813716,1.2195276330159321,False,-0.036373353909093575,False,False,0,0.5154768418116377
case14,baseline,0.018569156816560146,11.627953288296561,1.851645198794499,False,0.1023476040742064,False,False,0,0.31947020378663044
case14,baseline,0.020385723929415633,11.617382102228271,0.4446719321400084,False,0.5663581461056856,False,False,0,0.07196268033527276
case14,baseline,0.015011627136296756,11.417051894150505,0.2149705876078331,False,0.7464839697505288,False,False,0,0.049296793950105756
case14,baseline,0.01431156271724633,11.584091443152724,0.3553273672490084,False,0.6505632034034352,False,False,0,0.07215836225704915
case14,baseline,0.01619905275518957,10.978748820774618,0.18731919220125778,False,0.42265439842181396,False,False,0,0.0
case14,baseline,0.033829898072196336,11.537530227456491,3.248999134324017,False,0.6044476650176749,False,False,0,0.7143543870289858
case14,baseline,0.019842438377884887,11.128854494404225,0.3223704131167091,False,0.4304895118784625,False,False,0,0.0
case14,baseline,0.018004505730895373,10.937028371542453,1.0437316059924082,False,0.3173515522598985,False,False,0,0.013119481797722465
case14,baseline,0.01770225529419122,12.521950642129518,0.9292631036545642,False,0.5207282001215402,False,False,0,0.515120961089067
case14,baseline,0.03139200993264614,12.914101980076682,0.13747666554584345,False,0.8540270713459456,False,False,0,0.7778564043075299
case14,baseline,0.021725376884729253,12.073993035212789,2.422107753342533,False,-0.030825323431475676,False,False,0,0.7136288436091542
case14,baseline,0.01922217152739082,12.55728910960286,0.5671356977581663,False,0.3395106459154092,False,False,0,0.5286445548014296
case14,baseline,0.021090125460662825,11.887782489113944,0.22947375231788425,False,0.4506197826513809,False,False,0,0.19389124455697182
case14,baseline,0.016570009791402895,10.87628941521256,5.961008798295931,False,0.08403616839389594,False,False,0,1.4883026394887793
case14,baseline,0.03222291376291253,11.729443185148543,-0.004060442848086793,False,0.48811812632043566,False,False,0,0.11472159257427172
case14,baseline,0.016594724196926605,11.067288159168678,0.33694222523233486,False,0.5795325101344593,False,False,0,0.015906502026891856
case14,baseline,0.01614631470149569,12.008175738956615,0.7019530246076926,False,0.4724187224760754,False,False,0,0.2540878694783073
case14,baseline,0.024493242293424502,11.266081053879624,1.5108393824134556,False,0.3220845454473597,False,False,0,0.15325181472403668
case14,baseline,0.013676567841219709,11.12562551974246,0.6636341904617621,False,0.3894673286481564,False,False,0,0.0
case14,baseline,0.026041739087867815,11.458718749786104,1.8559641109643286,False,0.619962172008911,False,False,0,0.28078166769108076
case14,baseline,0.01327977685764078,11.823456911612228,0.6501223224139755,False,0.4852612001742214,False,False,0,0.16172845580611384
case14,baseline,0.021174889374081234,12.445422158497985,0.21582056131394975,False,0.29836485130592066,False,False,0,0.4727110792489926
case14,baseline,0.019011154776471927,9.746113010330719,0.6521086857554729,False,1.2107560420891543,False,False,0,0.14215120841783088
case14,baseline,0.024104834421842004,10.696136745524258,1.0291627187016235,False,0.35621492966270657,False,False,0,0.008748815610487038
case14,baseline,0.014432403837860038,12.122092682124666,0.04373290116639556,False,0.1284848744876564,False,False,0,0.3110463410623332
case14,baseline,0.01716935705696216,11.90888028112831,0.32533592256730887,False,0.1074256656242162,False,False,0,0.20444014056415494
case14,baseline,0.022513574458866287,11.383143848296394,0.38050889149042627,False,0.3243747823518336,False,False,0,0.0
case14,baseline,0.02799578342264307,11.188535217427638,0.4542980791875575,False,0.2940055585791208,False,True,0,0.0
case14,baseline,0.021992245614289398,11.785078935398616,5.60435930026624,True,0.18928724787857465,False,True,1,1.52384725777918
case14,baseline,0.021317733702890845,10.911130923052577,1.0603061890629204,False,0.17986226824125015,False,False,0,0.018091856718876118
case14,baseline,0.023074206986514866,11.734083885300112,0.3713837622001295,False,1.008627474403331,False,False,0,0.2187674375307224
case14,baseline,0.020597784622992422,10.522482789890612,0.9113124208665437,False,0.0862496621121132,False,False,0,0.0
case14,baseline,0.022897094914494848,11.589455345736068,0.8225973760104907,False,0.3266867075310002,False,False,0,0.04472767286803414
case14,baseline,0.024133207676949483,12.270551144794478,1.321905970515468,False,0.5025342587732021,False,False,0,0.48235421530651984
case14,baseline,0.012554267910504359,12.654102986642343,0.20905335218125837,False,0.11332001022824287,False,False,0,0.5770514933211714
case14,baseline,0.020994748482416548,10.592865889355625,1.1884664087494725,False,0.6607111700043004,False,False,0,0.08868215662570184
case14,baseline,0.02395898206401735,12.745603497657491,0.13825153645758273,False,0.4794441572919812,False,False,0,0.6228017488287456
case14,baseline,0.025272060561097057,11.717775792484197,1.4943444324612094,False,0.7877736559707551,False,False,0,0.3147459571746123
case14,baseline,0.026451305645230322,10.328346956301676,0.4034039276574667,False,0.48244271912385894,False,False,0,0.0
case14,baseline,0.01421510762428854,11.926712270337982,1.3879224275932405,False,0.0069936005123791695,False,False,0,0.3297328634469629
case14,baseline,0.01717509044483962,11.978188488458283,1.9614632490232302,False,0.3888693439302034,False,False,0,0.5275332189361106
case14,baseline,0.016924061621421963,12.851373326946675,0.0019930820430331952,False,0.8335270548045495,False,False,0,0.7423920744342473
case14,baseline,0.022766817843863113,12.110326277223118,1.1396643023211923,False,0.7541824645686221,False,False,0,0.3978989222216411
case14,baseline,0.021058001902942533,11.31358588475174,1.8370663193558372,False,0.16037482865912323,False,False,0,0.25111989580675115
case14,baseline,0.0218070776188599,12.2430814049587,0.5442714928654171,False,0.8060744565746372,False,False,0,0.4327555937942772
case14,baseline,0.016351676880894367,11.006328914952602,2.852261261674753,False,0.7271619139755477,False,False,0,0.6011107612975354
case14,baseline,0.01431131002094304,12.108070592577107,0.686105267831032,False,0.44723699656173815,False,True,0,0.3040352962885535
case14,baseline,0.017576046618215536,10.404180770219883,1.305800215954835,False,0.6959690033159895,False,False,0,0.1309338654496484
case14,branch1_out,0.027988903230600975,49.24778190260134,44.21049005686069,True,6.9255392395836415,True,True,1,33.122145816275605
case14,branch1_out,0.035652224925316,20.77103023682703,50.19811319323088,True,4.2984318225768225,True,True,1,20.154635440898144
case14,branch1_out,0.026006006351523732,15.13526021697735,1.5674157975649603,False,1.4014050615055174,False,True,0,2.168135860059267
case14,branch1_out,0.05053000111354422,32.35929940386299,25.136690964754717,True,7.818530005150177,True,True,1,19.134362992387945
case14,branch1_out,0.04188284139300458,48.88675868959434,17.794443119926594,True,7.241714656934856,True,True,1,25.08005521216212
case14,branch1_out,0.03034194484128295,31.352503410455423,27.251443596261034,True,5.577298466981641,True,True,1,18.81714447750235
case14,branch1_out,0.03820127536686648,14.247140389839549,6.219574435474601,True,3.5311699500877345,True,True,1,3.545676515579702
case14,branch1_out,0.0553143677459557,39.77061874248952,21.70569993465838,True,3.760433852107485,False,True,1,20.999106122063772
case14,branch1_out,0.047068377745408924,25.235582985695782,20.567707489461704,True,4.221529712828932,True,True,1,13.482409682252188
case14,branch1_out,0.029841517622752556,13.84033056561677,10.883699489567231,True,1.9976205304266028,False,True,1,4.434799235763875
case14,branch1_out,0.04876490336954682,50.39813779697832,18.377294293633852,True,6.9345196879761275,True,True,1,25.94916112417454
case14,branch1_out,0.028176303933559292,18.960054215443837,12.334810248657185,True,1.7286700970874742,False,True,1,7.376204201736568
case14,branch1_out,0.03499701904858671,21.316065592161056,10.938435599838105,True,2.3946669479501015,False,True,1,8.26849686562198
case14,branch1_out,0.03167602530518447,18.792655345082007,10.169606330733366,True,2.105873302409193,False,True,1,6.718384232242853
case14,branch1_out,0.021153019349902283,12.88649478193972,6.368709800163627,True,0.9825828131749337,False,True,1,2.4003768936539354
case14,branch1_out,0.038018930913116006,23.37505715446499,9.387194028144426,True,2.657855387132548,False,True,1,8.885257863102332
case14,branch1_out,0.02813768391575799,12.386143579063269,4.26215225723457,False,1.2515172772202379,False,False,0,1.5720209221460533
case14,branch1_out,0.03731524499400139,22.922215346185297,10.329918773193754,True,3.4990455096050352,False,True,1,9.109892406971781
case14,branch1_out,0.034421953263894765,15.992374587053899,10.275604079324195,True,2.3599035081210773,False,True,1,5.400849218948423
case14,branch1_out,0.026075114141050418,18.069229584576686,5.699153884767314,True,2.474387562557413,False,True,1,5.089238470230019
case14,branch1_out,0.04513864143026264,34.461384402313605,30.709318554096978,True,2.9716803466337387,False,True,1,20.887823836712645
case14,branch1_out,0.04626549927917117,33.07697491192627,11.712402636299661,True,5.5138023491754256,True,True,1,15.004968716688118
case14,branch1_out,0.03522636479532867,22.3220815676172,5.87079578564096,True,2.3422734838457053,False,True,1,7.240734216270028
case14,branch1_out,0.03637859056656411,15.561244892889441,3.5828691864349067,False,3.508152028983001,True,True,1,3.4071136081717928
case14,branch1_out,0.02525902405564015,15.07639253514796,1.5000181783730027,False,1.2281754830180345,False,True,0,2.083836817689488
case14,branch1_out,0.05291920017839575,29.506844131971558,29.354472261211903,True,3.5883736924456153,False,True,1,18.12743848283847
case14,branch1_out,0.02988193855183847,14.127420476232247,5.458520884638066,True,0.9240556120596143,False,False,0,2.7360776259194663
case14,branch1_out,0.0635444240259544,31.298988831318226,22.84875402813918,True,4.518619972559078,True,True,1,17.257844618612683
case14,branch1_out,0.03275434301513461,17.90169743146116,11.400127158073879,True,2.3641991212201643,False,True,1,6.693726687396776
case14,branch1_out,0.030110404243780517,20.7488990100097,7.699179268568535,True,3.00903850277841,False,True,1,7.136010986131094
case14,branch1_out,0.03642377613329194,14.141265224387826,3.374635175931504,False,1.1608913099942149,False,True,0,2.1652014269722075
case14,branch1_out,0.02769490540862027,13.49838353304079,1.0473499973293452,False,1.5780791071082427,False,True,0,1.2290125871408475
case14,branch1_out,0.04157008984527327,50.15965235640067,24.540360877313066,True,8.198008544472257,True,True,1,27.931536150288707
case14,branch1_out,0.019617990013549823,18.012137590043153,3.310472459041576,False,3.1018585512432404,True,True,1,4.469582242982697
case14,branch1_out,0.03375183743172703,17.677850297563474,14.147323265547078,True,1.2674470134823221,False,True,1,7.186611531142324
case14,branch1_out,0.045835214539042594,48.71800389196139,48.14360345148619,True,4.42787168062487,True,True,1,33.53765731755153
case14,branch1_out,0.07226625310189895,35.465201517636444,37.82703750035423,True,5.91221312983956,True,True,1,24.1131546348924
case14,branch1_out,0.036124898457948425,18.981228546904926,6.489607385753828,True,3.10272632323755,False,True,1,5.908041753826122
case14,branch1_out,0.03715358584164675,21.61130953608393,6.598339151749698,True,1.733759861848153,False,True,1,6.981908485936505
case14,branch1_out,0.04294416632885152,43.336106230105756,12.34545045284663,True,3.27993256529878,False,True,1,19.877674763966624
case14,branch1_out,0.034105618680148116,41.2610709108348,39.181894196663606,True,6.262422119035154,True,True,1,27.487588138223515
case14,branch1_out,0.04199828086532792,23.546847210931467,48.01039393962954,True,2.841523961141946,False,True,1,20.594846579582985
case14,branch1_out,0.03432343362012785,50.467642707853194,49.3844641834226,True,6.86791122134963,True,True,1,35.2727428532233
case14,branch1_out,0.037049405812151104,21.703444060296388,39.818396389338616,True,2.9392269699247504,False,True,1,17.235086340934732
case14,branch1_out,0.029616931790981287,13.599010910631835,4.105600982795068,False,1.1750357219472747,False,False,0,2.1161928945438926
case14,branch1_out,0.04350525916053184,36.255400690244635,23.71534293224538,True,3.649776281227826,False,True,1,19.822258481041498
case14,branch1_out,0.03551659666558449,19.462451600523618,4.932895564071606,True,2.5032402788753045,False,True,1,5.561742525258351
case14,branch1_out,0.042692392596884066,15.834673109850888,9.044150502126623,True,3.2292588877690647,False,True,1,5.126433483117244
case14,branch1_out,0.03684833054751858,17.07015949669757,10.463554427753191,True,2.3093037746697163,False,True,1,5.986006831608686
case14,branch1_out,0.020539494479793752,15.845341082886364,3.166831140768795,False,0.9082230494650306,False,True,0,2.9043644935668267
case14,branch1_out,0.023724897237433228,13.381357147573569,2.6715381897922077,False,1.3497206658738272,False,False,0,1.6120841638992123
case14,branch1_out,0.02868904288368984,13.05397594264674,2.217759983809492,False,1.2283543154260965,False,False,0,1.2879868295514372
case14,branch1_out,0.04641054548319305,36.19666117897704,13.712083374171817,True,7.081946587623241,True,True,1,17.478344919264714
case14,branch1_out,0.03887940873595665,20.541566622938255,39.9210466280462,True,6.5533001519301175,True,True,1,17.40775733026901
case14,branch1_out,0.04554893057275915,20.91882636080619,10.667472405014754,True,1.766467488855311,False,True,1,7.862948399678583
case14,branch1_out,0.03311525290954996,22.922619456465007,6.151121610817614,True,1.6480946126879985,False,True,1,7.486265134015388
case14,branch1_out,0.02777955661628033,23.833638397325238,6.877674836399599,True,2.61349754864207,False,True,1,8.352821159310913
case14,branch1_out,0.02687529976055451,14.524681991092596,1.6490969640289281,False,0.9338392784739136,False,True,0,1.7938379404497589
case14,branch1_out,0.041697555503442084,19.87428644381715,6.478306582973208,True,1.9475733196872838,False,True,1,6.120149860737995
case14,branch1_out,0.03974597776112039,39.30518115201183,27.37734202425078,True,5.159694368553025,True,True,1,22.747732056991758
case14,branch2_out,0.049405181876126636,46.643500689687635,19.608882990506306,True,6.6764565280401795,True,True,1,24.389706547603744
case14,branch2_out,0.031749376925515695,14.972274291059483,15.132333690623778,True,3.4709338823661544,True,True,1,6.5700240291901055
case14,branch2_out,0.04320888121968655,22.642480631040932,33.39408499588243,True,8.678399346908051,True,True,1,16.925145683666805
case14,branch2_out,0.028427099550569913,22.826550570217876,8.416006432910986,True,3.062218293746841,False,True,1,8.400520873731603
case14,branch2_out,0.03572986035449777,16.71146399456777,7.796826517597962,True,1.7233005952983635,False,True,1,4.889440071622945
case14,branch2_out,0.030893104735275737,19.374125210276024,5.031364918650861,False,3.6775138119924837,True,True,1,5.781974843131767
case14,branch2_out,0.025053623743829908,17.959328215706662,12.636566789053731,True,2.718127169508001,False,True,1,7.16425957847105
case14,branch2_out,0.0391198016813651,49.75879762354888,24.309762036964855,True,8.149492141257426,True,True,1,27.652225851115382
case14,branch2_out,0.02105630698003365,15.352484550153907,2.280528023989865,False,1.099012785574456,False,True,0,2.430203239388804
case14,branch2_out,0.037723612421021034,11.727023575129108,3.088034942634706,False,1.2813724716953405,False,False,0,0.8961967646940338
case14,branch2_out,0.028432934570144147,40.37691361636951,43.088458717525334,True,3.298405358468292,False,True,1,27.62467549513601
case14,branch2_out,0.03539681973640252,12.543329338891331,4.729188058846457,False,1.136440496237399,False,False,0,1.7677091863470824
case14,branch2_out,0.026524254007062903,15.75836825736789,4.4072697546760216,False,1.0087087898776712,False,True,0,3.2531068130622858
case14,branch2_out,0.054060717413406456,47.41241483400724,35.192203247993405,True,3.4969904524087276,False,True,1,28.813266481883385
case14,branch2_out,0.03502890334233808,19.424842430079753,4.388556820045348,False,2.440055776025246,False,True,0,5.366999416258531
case14,branch2_out,0.04967403424193751,43.08580423515296,46.5275656715511,True,3.3999887462443317,False,True,1,30.03116956829068
case14,branch2_out,0.02605814923289033,13.898771419992821,3.4555144599696512,False,1.1121056522609534,False,True,0,2.0584611784394964
case14,branch2_out,0.030675917510138633,18.288952347361715,6.709968919421877,True,1.2545455200627877,False,True,1,5.258375953519978
case14,branch2_out,0.03568364376099641,26.068261138529216,29.046259951636923,True,7.257903303079208,True,True,1,17.049589215371526
case14,branch2_out,0.03132141578005655,12.748317186155127,3.064702354150593,False,0.9384826161357143,False,False,0,1.3312658225498841
case14,branch2_out,0.027942146885962256,13.004011308155413,3.2253518687097724,False,1.1172066836453163,False,True,0,1.543052551419701
case14,branch2_out,0.06600227917035849,19.64499654283735,14.617943540531778,True,4.9284178705133295,True,True,1,9.043564907680874
case14,branch2_out,0.026038399168299507,13.390351384450968,4.634315371937334,False,2.6868371500924755,False,True,0,2.472837733825179
case14,branch2_out,0.023580070249179234,17.67394244313118,12.113231127598317,True,1.356153515708436,False,True,1,6.5921712629867715
case14,branch2_out,0.022801698279943373,11.707369607370408,4.308981672995845,False,1.2735834358658682,False,False,0,1.251095992757131
case14,branch2_out,0.03710427621034136,22.479412047614193,8.965211527246176,True,1.7126699610713119,False,True,1,8.121803474195211
case14,branch2_out,0.04905685295920865,30.44175570552918,17.48886561512695,True,6.897032182266942,True,True,1,15.696943973756063
case14,branch2_out,0.05380467373944576,32.44694768950219,44.620406104893036,True,6.428444987553202,True,True,1,24.745284673729646
case14,branch2_out,0.04739412945454108,32.02128509005843,32.57236676079303,True,6.316231584488233,True,True,1,20.895598890164766
case14,branch2_out,0.033920825439193655,15.965757692955448,6.837204613185701,True,3.8885159159186222,True,True,1,4.661743413617159
case14,branch2_out,0.050766118184725526,49.834023210640645,26.122188278203286,True,8.014830318932143,True,True,1,28.206634152567734
case14,branch2_out,0.04367557506212867,18.765159636484146,6.748128995397278,True,2.325804267768821,False,True,1,5.72217937041502
case14,branch2_out,0.028320620943623236,19.743948388109803,7.2666633361274675,True,2.182025723575837,False,True,1,6.338378339608309
case14,branch2_out,0.051964641964449214,36.13150525679213,21.77852851084508,True,3.735994787559047,False,True,1,19.196510139161397
case14,branch2_out,0.031325491184206175,13.899795349584243,2.136177030717535,False,1.5424545496991198,False,False,0,1.7492416939472062
case14,branch2_out,0.022987415453911787,13.59795561171888,2.1793847091975755,False,1.681951977332311,False,True,0,1.6391836140851752
case14,branch2_out,0.024958397991008335,22.228434248579642,9.361339458012308,True,3.595134188071815,True,True,1,8.491645799307877
case14,branch2_out,0.04426965608149454,36.09142995802388,47.95984078453787,True,2.672206847419897,False,True,1,26.81810858385728
case14,branch2_out,0.04954114131717313,33.47200370354846,20.791273613288382,True,8.58989556317205,True,True,1,18.54136304839515
case14,branch2_out,0.04090354927545696,24.17782629575364,32.90392408683714,True,4.63503179156061,True,True,1,16.737096732240083
case14,branch2_out,0.03755168735991038,13.753100827309124,8.420344592747817,True,1.8221286135391708,False,True,1,3.617079514186741
case14,branch2_out,0.04850276099080576,36.447759839003126,16.186105609430648,True,6.058001823390942,True,True,1,18.141311967008946
case14,branch2_out,0.030776088413760845,25.628744616554524,41.72049003159899,True,3.951388979515102,True,True,1,19.97079711365998
case14,branch2_out,0.03803795780101906,19.568768008072603,5.083964574035051,False,3.318105482536366,False,True,0,5.823194472754089
case14,branch2_out,0.03243003403781519,14.131040781123698,5.143778725120159,True,1.0061504534136347,False,True,1,2.659884098780623
case14,branch2_out,0.034839190034099264,43.15876180008275,38.814388175042765,True,5.47856533195896,True,True,1,28.169410418946
case14,branch2_out,0.058973110391753555,22.302224092961378,45.71877277749036,True,3.526078484854721,True,True,1,19.42195957669874
case14,branch2_out,0.026774999542564733,25.76286254656664,42.69295752744822,True,4.940858521879223,True,True,1,20.52749023589363
case14,branch2_out,0.01774905539606867,13.945770628960021,1.6535430413106476,False,1.1673495553177495,False,True,0,1.552418137936755
case14,branch2_out,0.021465197703960215,15.206298855257973,6.921612140180584,True,2.5093807414988545,False,True,1,4.031509217982933
case14,branch2_out,0.0545560729090879,47.89394479969253,34.665793680411525,True,2.9680529195639895,False,True,1,28.790321087882518
case14,branch2_out,0.026732165987831596,11.36609906109348,5.667835694056525,True,1.1406250740249242,False,False,0,1.5284757230219423
case14,branch2_out,0.02926092228930265,16.517580665479457,10.234937744126618,True,2.3833421689086,False,True,1,5.655940089759435
case14,branch2_out,0.038667106141281445,43.249440814894655,11.718357626180572,True,4.858290182354435,True,True,1,19.961885731772387
case14,branch2_out,0.044687270446761795,38.73960029698687,41.03248020375443,True,4.890027313429508,True,True,1,26.507549672305668
case14,branch2_out,0.02059990414378747,15.151702072610231,1.9587482435585446,False,1.0961288773242328,False,True,0,2.2327012848375256
case14,branch2_out,0.045994027496754304,49.003979256261644,27.150516995770833,True,3.398329029753917,False,True,1,27.17681053281285
case14,branch2_out,0.028257204540308795,17.3745731423509,8.835595638963632,True,0.9814133505042205,False,True,1,5.384247932965383
case14,branch2_out,0.045285178828082945,33.06458701114636,21.58255810800804,True,7.0419459045850274,True,True,1,18.265450118892595
case14,branch2_out,0.03152882329695281,22.12212672451905,8.496341015178595,True,2.417031536280306,False,True,1,7.943371974069164
case14,branch3_out,0.028994369752593424,17.40527848699169,6.306435658671795,True,2.5953626049213194,False,True,1,4.963642462081648
case14,branch3_out,0.03536437668778588,39.80216356728628,29.90107255908936,True,7.999509243558997,True,True,1,24.321305400081748
case14,branch3_out,0.06273068247016776,48.157596244814464,35.42346626740895,True,2.9955244048499887,False,True,1,29.15494288359991
case14,branch3_out,0.032117512190648054,46.92897849494232,28.174054666389157,True,3.6839826053342657,True,True,1,26.50350216845476
case14,branch3_out,0.013814135053673926,14.928389828866207,1.9271784157748058,False,0.8001332036026295,False,True,0,2.052375079886071
case14,branch3_out,0.030028068960408473,18.020535639936323,12.051085699000767,True,2.0644844769107022,False,True,1,6.8884904250505326
case14,branch3_out,0.025895010835605883,20.96496858811368,9.59557655867253,True,1.708870371513883,False,True,1,7.552931335961376
case14,branch3_out,0.025191925689098078,13.899203574737317,1.3034084560360861,False,1.5883681165905983,False,True,0,1.5082979474976042
case14,branch3_out,0.033057786962040245,13.59102483898912,2.6060668010508508,False,1.9688054271262718,False,True,0,1.82109354523507
case14,branch3_out,0.038143620519206986,20.672438723444913,7.008027680280046,True,2.785296114833275,False,True,1,6.845686888773125
case14,branch3_out,0.032490435454280014,13.090584882417406,5.363900024385057,True,0.8237191612145841,False,True,1,2.169206280767137
case14,branch3_out,0.03666809872757844,35.265347086554364,44.83921049111174,True,3.827532210928285,True,True,1,25.69994313279636
case14,branch3_out,0.034966152301833406,17.845626975467564,11.827393756291217,True,1.9472772991482077,False,True,1,6.710487074450788
case14,branch3_out,0.04212058234050686,26.30937746537035,32.2586374588412,True,8.15261472919676,True,True,1,18.312802916176885
case14,branch3_out,0.025509105251517943,14.834323310413941,8.51049554630839,True,1.9188405366847392,False,True,1,4.2040784264364355
case14,branch3_out,0.04244354840663316,17.553615449531932,10.893249382517453,True,2.589982348329689,False,True,1,6.4127790091871395
case14,branch3_out,0.03525962445800666,21.09081992595711,21.636959882504947,True,7.322775686584643,True,True,1,12.351053065046967
case14,branch3_out,0.03611999144285222,22.679566747588268,5.478530514916033,True,2.6147927921836995,False,True,1,7.356301086705684
case14,branch3_out,0.026643405750599123,22.0844644112221,9.674907717486787,True,2.4151679317106125,False,True,1,8.277738107199209
case14,branch3_out,0.05759217707508599,50.66324893650853,46.330007584566985,True,4.560133039018841,True,True,1,33.992653351428125
case14,branch3_out,0.04408312972686213,35.81921941629047,46.70953393461903,True,5.005556847657368,True,True,1,26.773581258062418
case14,branch3_out,0.030468150721378838,13.199414035515531,3.626677809117489,False,0.9675972313369657,False,False,0,1.7312298067604053
case14,branch3_out,0.034762652346155776,36.31480459341976,17.14274763133929,True,7.879632452674681,True,True,1,18.7261530766466
case14,branch3_out,0.03883650089149409,19.482772278465603,9.66870003978747,True,3.015774803378706,False,True,1,7.095151111844784
case14,branch3_out,0.04100351629544533,14.340636819839226,2.441199660605596,False,1.3045202103334823,False,True,0,2.013582350167988
case14,branch3_out,0.024272442881879703,12.858188809526975,4.525416944078767,False,0.7417976531287003,False,True,0,1.7850790186128578
case14,branch3_out,0.033345445597089844,31.947328784728924,45.44499299679733,True,4.310162542834086,True,True,1,24.319194799970482
case14,branch3_out,0.033740843697533246,49.253700273750304,43.83389575805607,True,7.758945213004489,True,True,1,33.17880790689287
case14,branch3_out,0.045710217630443375,50.308699783778565,31.395695355364108,True,3.99106236220376,True,True,1,29.221270970939266
case14,branch3_out,0.04812198579781998,25.401086081771645,40.148900719855845,True,3.519100743931813,True,True,1,19.29903340562894
case14,branch3_out,0.04005390723197981,19.370476384323744,8.322856008955986,True,3.0463428858553963,False,True,1,6.641363572019747
case14,branch3_out,0.03407499671858555,19.264654417391803,10.807787895150264,True,2.629080847686273,False,True,1,7.250479746778236
case14,branch3_out,0.0390544435054256,49.60915723921551,33.275019560147726,True,6.746146655205228,True,True,1,29.986313818693123
case14,branch3_out,0.04546575860069635,22.391950321162874,37.89151569298585,True,6.046455691582737,True,True,1,17.622721006793736
case14,branch3_out,0.04135824533425158,22.69004009726376,39.0906912854081,True,3.423939079738781,True,True,1,17.607015250202068
case14,branch3_out,0.04325408776716109,15.849020136371966,5.913430681578991,True,1.1418271938927518,False,True,1,3.7769047114382306
case14,branch3_out,0.045554920058246955,40.57806569311672,15.133177917250553,True,5.370244944867285,True,True,1,19.753035210706983
case14,branch3_out,0.0483799744941133,30.918292960392,26.102410803346118,True,7.735550063854873,True,True,1,18.68697973397081
case14,branch3_out,0.03850259729386457,18.01968004970328,9.653723052513309,True,2.680139009241237,False,True,1,6.291984742453879
case14,branch3_out,0.02937760069316854,18.274720884231478,12.478339605982226,True,1.5430068895510032,False,True,1,7.039463701820607
case14,branch3_out,0.0555896974009428,32.015275616602175,30.69088689558375,True,5.9040442179726345,True,True,1,20.245712720570737
case14,branch3_out,0.028245857522996236,22.49349056372066,9.250611875654803,True,2.9972884877015686,False,True,1,8.471386542097084
case14,branch3_out,0.04129062669898764,20.474330045804457,10.095941912745118,True,2.1410012835481025,False,True,1,7.544147853435384
case14,branch3_out,0.02563760300362351,15.51062887350003,10.472890727496187,True,1.4960959806607461,False,True,1,5.04640085113102
case14,branch3_out,0.05767030657598765,26.874265357615524,44.040435566701504,True,6.993290183783688,True,True,1,21.89792138557495
case14,branch3_out,0.04763220570932171,28.784960165644037,17.2032163824968,True,7.518989343712305,True,True,1,14.90724286631352
case14,branch3_out,0.03694951409359935,22.666085163438368,7.384197451099549,True,3.6168530392784013,True,True,1,8.121672424904729
case14,branch3_out,0.0486007887757753,32.59309850741144,20.572648335060823,True,3.518374815937244,False,True,1,17.022018717411417
case14,branch3_out,0.02738755841622087,22.07553722265269,8.289101693978733,True,2.6315725466610846,False,True,1,7.900813628852182
case14,branch3_out,0.039731768724931886,22.1449895249984,13.898643812206688,True,2.1586777567370232,False,True,1,9.52382345750861
case14,branch3_out,0.033636463902531985,22.4332250802731,9.340895362617761,True,2.6132542843697526,False,True,1,8.39153200579583
case14,branch3_out,0.03554855809119832,15.348802580788545,12.353998929406133,True,1.5947286841922237,False,True,1,5.549546706054557
case14,branch3_out,0.038449106502431434,40.83658252494838,13.808033026955986,True,6.397144716922187,True,True,1,19.690130113945425
case14,branch3_out,0.038491901247851595,15.228686797551582,7.154252654348792,True,1.702521802363817,False,True,1,3.951123555553192
case14,branch3_out,0.044054743237815566,23.729011428509434,39.75780764226553,True,5.232546369447241,True,True,1,18.688357280823823
