case,attack,delta_v,nis,cusum_stat,cusum_alarm,jitter_z,jitter_detected,kalman_anomaly,consensus,threat_score,y_true,y_pred
case9,branch3_out,0.0213772232370591,15.14790787807036,4.225037327717574,False,1.2734216311143989,False,True,0,0.3333,1,1
case9,branch3_out,0.0408361303484532,17.520153641393165,12.709170916686809,True,2.147221410904977,False,True,1,0.6666,1,1
case9,branch3_out,0.0438693325321152,38.103383198287936,13.282509966320616,True,7.972916081992383,True,True,1,0.9999,1,1
case9,branch3_out,0.0229987563782385,17.618637717305425,7.764670616850544,True,2.715628674059721,False,True,1,0.6666,1,1
case9,branch3_out,0.0409352875939396,30.85656660778584,29.530531901827096,True,4.916669277030191,True,True,1,0.9999,1,1
case14,baseline,0.0151303019933126,10.334181834982695,0.2856670172134302,False,0.2977084546869153,False,False,0,0.0,0,0
case14,baseline,0.027510509608605,11.99641970356481,0.4539898516427411,False,0.439502041542235,False,False,0,0.0,0,0
case14,baseline,0.0183790636857601,11.326621660327678,0.7765540300684415,False,0.2073871661258954,False,False,0,0.0,0,0
case14,baseline,0.018444975301478,11.60427571042034,0.422506072580455,False,0.7728363990905855,False,False,0,0.0,0,0
case14,baseline,0.0134652615100973,12.991479526595626,2.876934918322402,False,0.5369975160922722,False,True,0,0.3333,0,1
case14,baseline,0.0270362628761179,11.455841311293009,2.016974938708939,False,0.2704856989413532,False,False,0,0.0,0,0
case14,baseline,0.0156955522363923,11.943859581597014,0.8405746743739415,False,0.8134454177909012,False,False,0,0.0,0,0
case14,baseline,0.0164236202213812,11.574301346602756,3.16211550407253,False,0.697377799754024,False,False,0,0.0,0,0
case14,baseline,0.0163198408181308,11.299694217706522,0.4608961116616917,False,0.7710453160606869,False,False,0,0.0,0,0
case14,baseline,0.0200679667786359,11.48621912927428,0.0707811168410905,False,0.5069373468746347,False,False,0,0.0,0,0
case14,baseline,0.0248917450779343,11.916758313868996,0.9993903823590587,False,0.6643461372377032,False,False,0,0.0,0,0
case14,baseline,0.0208707898285823,11.393350792442735,3.701527628075687,False,0.4839276583458651,False,False,0,0.0,0,0
case14,baseline,0.0232342867423036,11.512910876359152,1.4707154388693002,False,0.3206396768115931,False,False,0,0.0,0,0
case14,baseline,0.0235759024719128,12.829496579841724,3.018454177139507,False,0.980854399968508,False,True,0,0.3333,0,1
case14,baseline,0.0228831419063314,10.654102512202462,0.0610591953844907,False,0.5252544477640251,False,False,0,0.0,0,0
case14,baseline,0.0206723186358614,10.886697220500515,1.272234162923413,False,0.4448285527850104,False,False,0,0.0,0,0
case14,baseline,0.0335262692776069,12.018578112895105,0.4519911584823972,False,0.4926044821145687,False,False,0,0.0,0,0
case14,baseline,0.02080666261634,11.946913285575627,4.298557305848225,False,0.6110613109878137,False,False,0,0.0,0,0
case14,baseline,0.0173844915747919,10.430993885385078,1.502726118528211,False,0.5994854946057563,False,False,0,0.0,0,0
case14,baseline,0.0208585339853417,11.400448750445436,0.5216544674275017,False,0.5021703021499836,False,False,0,0.0,0,0
case14,baseline,0.020167218582632,12.335752921102516,0.3764074222851358,False,0.6669043936244204,False,False,0,0.0,0,0
case14,baseline,0.0271910314177791,11.385877167220624,0.5465169250674524,False,0.6387588288351641,False,False,0,0.0,0,0
case14,baseline,0.0187981133457952,11.105346458696037,0.3117803069748974,False,0.5622283869666581,False,False,0,0.0,0,0
case14,baseline,0.0187479587060331,11.995824501899572,0.1845267283721939,False,0.3547657131613241,False,False,0,0.0,0,0
case14,baseline,0.0201597827602302,11.316195613099358,0.3338151081595165,False,0.254220649167669,False,True,0,0.3333,0,1
case14,baseline,0.0215959376646604,12.158348433347498,0.9940493707582444,False,0.7980647973367397,False,False,0,0.0,0,0
case14,baseline,0.0136743410088989,10.632349697565171,0.2334741803615938,False,0.5497200648178036,False,False,0,0.0,0,0
case14,baseline,0.0141366399708083,12.382591164195532,1.4358562721132475,False,0.223850070494843,False,True,0,0.3333,0,1
case14,baseline,0.0220961682307188,11.365323124565448,1.153809752600677,False,0.6461114277050705,False,False,0,0.0,0,0
case14,baseline,0.0259962660138977,11.17555802608684,0.2295945493023898,False,0.0591801230114275,False,False,0,0.0,0,0
case14,baseline,0.0230419233304271,11.0372198710842,1.2198777776844338,False,0.4225187827216904,False,False,0,0.0,0,0
case14,baseline,0.0191143016052496,12.083330422437388,2.2910687673405468,False,0.6407057661493037,False,False,0,0.0,0,0
case14,baseline,0.0186038464688061,11.854235371179998,0.4421034890292813,False,0.6177153277672427,False,False,0,0.0,0,0
case14,baseline,0.0198583459459525,10.817310236206245,0.6110968068346242,False,0.1344853271966837,False,False,0,0.0,0,0
case14,baseline,0.0138240953120372,11.234017289343612,0.9697344417163168,False,0.2974732590777654,False,False,0,0.0,0,0
case14,baseline,0.0193445467023941,12.569590843392064,0.1975045477972871,False,0.3604727121992936,False,False,0,0.0,0,0
case14,baseline,0.0230822215835527,12.56292561672181,0.6689682870108015,False,0.3205836716429119,False,True,0,0.3333,0,1
case14,baseline,0.0190465526382658,12.91507196278394,0.5649446080516857,False,0.7574118022109035,False,False,0,0.0,0,0
case14,baseline,0.0242447193344513,11.556943197078493,0.9155409200778044,False,0.5535837870220566,False,False,0,0.0,0,0
case14,baseline,0.0187312853982811,12.226332817172729,1.122649615835783,False,0.535787007269425,False,False,0,0.0,0,0
case14,baseline,0.0209580482514776,11.61365356095915,1.4922731575310522,False,0.5618164534369349,False,False,0,0.0,0,0
case14,baseline,0.0246352129487917,11.932538116090972,0.4261910855153265,False,0.8962638071791161,False,False,0,0.0,0,0
case14,baseline,0.021157420612533,11.12121063341142,0.6256628431064741,False,0.7749163311403556,False,False,0,0.0,0,0
case14,baseline,0.0267417817379349,12.443179690593333,0.6691021835223512,False,0.8311186298955602,False,False,0,0.0,0,0
case14,baseline,0.0273735437886853,12.44008572380753,1.1828583805024768,False,0.7343443863895326,False,True,0,0.3333,0,1
case14,baseline,0.0146594937909252,11.31802074831578,0.1575628287700938,False,0.8438255780745583,False,False,0,0.0,0,0
case14,baseline,0.0155747364760999,10.651408584243164,0.1379416505911135,False,1.1087553590773649,False,False,0,0.0,0,0
case14,baseline,0.0134577282659695,10.58056079092245,0.6991027820125704,False,0.0738734551675615,False,False,0,0.0,0,0
case14,baseline,0.014130930114603,11.338649111698452,0.8710796090950064,False,0.4738945704673718,False,False,0,0.0,0,0
case14,baseline,0.0226323519956139,11.962763382014783,0.9174479175028688,False,0.4217251822285131,False,False,0,0.0,0,0
case14,baseline,0.0205467378191977,11.028747679727168,0.136038132518143,False,0.4106193640297164,False,False,0,0.0,0,0
case14,baseline,0.0221697829861005,11.454297477935036,0.1407199980427135,False,0.0940915219200386,False,False,0,0.0,0,0
case14,baseline,0.0227306259433282,10.447267345029497,0.3806774524363967,False,0.7048895103595996,False,False,0,0.0,0,0
case14,baseline,0.0253965140193579,11.852710708457913,4.498654697357755,False,0.5477670672745805,False,False,0,0.0,0,0
case14,baseline,0.0169345492459672,11.511915623112628,0.63607792307257,False,-0.0192132784831881,False,False,0,0.0,0,0
case14,baseline,0.0228068119567889,11.42427820395167,0.8028118098343398,False,1.2818507946730302,False,False,0,0.0,0,0
case14,baseline,0.0136143367473162,11.056870008638883,0.6305938160497846,False,0.692874386798568,False,False,0,0.0,0,0
case14,baseline,0.0119044095815808,11.79220926551164,0.2786600668249259,False,0.5733861693050375,False,False,0,0.0,0,0
case14,baseline,0.0223444243348801,10.468877755015765,0.5384364019506166,False,0.6008781821697707,False,False,0,0.0,0,0
case14,baseline,0.017900703881397,11.62475259872178,1.3980308280565823,False,0.7448869131653086,False,False,0,0.0,0,0
case14,branch1_out,0.0181250419655651,14.123850928734202,2.131110346313574,False,0.5365541115781598,False,True,0,0.3333,1,1
case14,branch1_out,0.0519195123903706,45.3012762125782,31.75099113094456,True,6.378535954430558,True,True,1,0.9999,1,1
case14,branch1_out,0.0382716045791536,26.07791961399356,14.449122552137952,True,4.927238209671991,True,True,1,0.9999,1,1
case14,branch1_out,0.0208872631865897,14.619434413771764,1.696797497062528,False,0.4590661419700019,False,True,0,0.3333,1,1
case14,branch1_out,0.0231839177961373,11.975544871501633,1.220746564438726,False,1.0357422632678388,False,False,0,0.0,1,0
case14,branch1_out,0.0367918235227251,15.518250891573466,8.511506918076114,True,3.196589970170509,False,True,1,0.6666,1,1
case14,branch1_out,0.0303682783362306,11.225886230562852,2.5184028496648634,False,1.4899383244715638,False,False,0,0.0,1,0
case14,branch1_out,0.0359318191616391,20.815519070590465,24.885507723674294,True,2.9506119368133303,False,True,1,0.6666,1,1
case14,branch1_out,0.0408043022664413,33.96494162098134,22.27486569731393,True,2.7680287310908973,False,True,1,0.6666,1,1
case14,branch1_out,0.0470547343988679,44.62223187792054,35.23876752117364,True,6.326519225495727,True,True,1,0.9999,1,1
case14,branch1_out,0.0286014016953745,15.98361623206742,6.056440559192104,True,2.724565337800532,False,True,1,0.6666,1,1
case14,branch1_out,0.0379423172193684,20.70524226674653,11.74650120874703,True,3.337336327326974,False,True,1,0.6666,1,1
case14,branch1_out,0.0249073831262609,15.068130082013829,3.679237960037883,False,1.4478387831778443,False,True,0,0.3333,1,1
case14,branch1_out,0.0327693015213288,13.359817187814492,2.2631803496184606,False,0.9889711027389738,False,False,0,0.0,1,0
case14,branch1_out,0.0315438771938064,15.030931945796889,0.9457445016615325,False,1.5394947511142043,False,True,0,0.3333,1,1
case14,branch1_out,0.0304593686064927,15.785753318327474,5.995039088306275,True,2.1407079706428958,False,True,1,0.6666,1,1
case14,branch1_out,0.0408342327089025,39.73735938119979,16.33520672402309,True,5.533911717884077,True,True,1,0.9999,1,1
case14,branch1_out,0.0315041362514956,20.44260287639992,13.54533591560223,True,2.5279024598702287,False,True,1,0.6666,1,1
case14,branch1_out,0.0419138482999461,42.32579822554414,18.870028963831597,True,7.177172395247232,True,True,1,0.9999,1,1
case14,branch1_out,0.0409779042354459,37.80451281775705,46.29895701619465,True,7.562858819775748,True,True,1,0.9999,1,1
case14,branch1_out,0.0499654987689264,41.76061508086514,47.78436345102361,True,6.081439121666072,True,True,1,0.9999,1,1
case14,branch1_out,0.0602396821226806,40.63616622381087,47.03525090011243,True,8.464445099782331,True,True,1,0.9999,1,1
case14,branch1_out,0.017182420563069,16.809307920672655,7.482757257403603,True,2.0666649706807805,False,True,1,0.6666,1,1
case14,branch1_out,0.0513119216898935,23.83475778192842,23.737768265447848,True,6.020570438202049,True,True,1,0.9999,1,1
case14,branch1_out,0.0331525531798415,20.24400656626605,6.761506328856329,True,1.2748790908812515,False,True,1,0.6666,1,1
case14,branch1_out,0.0341079654828402,23.589335597235703,11.409625116860605,True,2.8871700753076386,False,True,1,0.6666,1,1
case14,branch1_out,0.0346066665163433,18.750034025911805,14.393347562420296,True,3.2979686057245563,True,True,1,0.9999,1,1
case14,branch1_out,0.0377873559402331,20.7764646461024,11.324721067776832,True,2.1906051255949994,False,True,1,0.6666,1,1
case14,branch1_out,0.0370588775192466,46.22254634479183,49.02148366290881,True,3.952884263229021,False,True,1,0.6666,1,1
case14,branch1_out,0.0242927446529253,22.315926717508763,4.693104050440149,False,1.9110174534799704,False,True,0,0.3333,1,1
case14,branch1_out,0.0299750663113652,20.48353342845122,10.709267923505,True,1.7386930900901718,False,True,1,0.6666,1,1
case14,branch1_out,0.0486190149774055,26.41924318641203,47.98465580088367,True,3.122317772539484,False,True,1,0.6666,1,1
case14,branch1_out,0.0351574781942602,27.429568002353022,14.543591958191826,True,5.174839438663939,True,True,1,0.9999,1,1
case14,branch1_out,0.0396851572988393,34.448427930197646,13.385862122990185,True,8.725829149981557,True,True,1,0.9999,1,1
case14,branch1_out,0.0210121156339257,13.083233965484956,3.866123391717896,False,1.3215337589142673,False,True,0,0.3333,1,1
case14,branch1_out,0.0415249618096534,32.274555458034385,47.7738769996076,True,7.933640783666922,True,True,1,0.9999,1,1
case14,branch1_out,0.035039632188715,42.89924545887754,43.92139541142508,True,4.4871622480227,True,True,1,0.9999,1,1
case14,branch1_out,0.016252413248492,12.272683383126962,3.9938516622940416,False,0.6649485287480869,False,False,0,0.0,1,0
case14,branch1_out,0.026238248344701,19.123585377689626,10.842503792030575,True,2.7009955058845447,False,True,1,0.6666,1,1
case14,branch1_out,0.0531493288547883,41.502748615594406,46.63102968758967,True,3.190441007365462,False,True,1,0.6666,1,1
case14,branch1_out,0.0317647989650746,26.40627137809219,41.18370829575961,True,7.418122064949003,True,True,1,0.9999,1,1
case14,branch1_out,0.0366950998698404,14.59667484784165,4.8709692257366175,False,2.181961739702448,False,True,0,0.3333,1,1
case14,branch1_out,0.0434946958182366,31.369688653355865,39.98390016949417,True,2.896811301156839,False,True,1,0.6666,1,1
case14,branch1_out,0.0432109551302891,15.811404978562232,9.31350933272664,True,2.4531185457084987,False,True,1,0.6666,1,1
case14,branch1_out,0.0254676988292958,15.493635027908365,4.262154143766938,False,0.9179815522429348,False,True,0,0.3333,1,1
case14,branch1_out,0.0404119494328446,23.32901752293225,12.23592366009935,True,3.453663315881833,True,True,1,0.9999,1,1
case14,branch1_out,0.057065489091049,28.378115848264088,27.310671032977236,True,8.013793465368833,True,True,1,0.9999,1,1
case14,branch1_out,0.0288167427672796,13.858520713209662,1.681960261967908,False,1.1533430911518945,False,True,0,0.3333,1,1
case14,branch1_out,0.0384758147883195,28.15545499690087,48.59199842183431,True,5.068793336672732,True,True,1,0.9999,1,1
case14,branch1_out,0.021925071840438,18.701291272448145,5.1296518305725405,True,2.9804585300328816,False,True,1,0.6666,1,1
case14,branch1_out,0.0466501714550883,41.77057143829662,18.166925881825733,True,3.20488393639092,True,True,1,0.9999,1,1
case14,branch1_out,0.0264275987879979,37.50663612378524,38.52047356972585,True,6.400866246651515,True,True,1,0.9999,1,1
case14,branch1_out,0.045794990372767,37.21959771444985,13.679986174842805,True,7.854874535950844,True,True,1,0.9999,1,1
case14,branch1_out,0.0370113267275967,16.132699196212844,6.052336338863975,True,2.378181500059598,False,True,1,0.6666,1,1
case14,branch1_out,0.0482852118703457,23.36821995156672,34.60716005486926,True,2.8521155886615537,False,True,1,0.6666,1,1
case14,branch1_out,0.0303720293929691,21.30639104799879,10.80748099492422,True,3.27518242645693,False,True,1,0.6666,1,1
case14,branch1_out,0.0255091743933262,19.4492534918574,10.474545384714162,True,4.1044022525637205,True,True,1,0.9999,1,1
case14,branch1_out,0.0238795536137621,14.88937675306912,2.589681782750112,False,0.5437450615227513,False,True,0,0.3333,1,1
case14,branch1_out,0.0328084082644683,21.73714908445844,11.922490986007078,True,2.099089334471182,False,True,1,0.6666,1,1
case14,branch1_out,0.0329311426089793,15.178782777908983,2.712935974136545,False,0.85253549768884,False,True,0,0.3333,1,1
case14,branch2_out,0.0216299984667769,11.730645241940572,2.161614978051443,False,1.4749149059716624,False,False,0,0.0,1,0
case14,branch2_out,0.0334149682372636,12.740640214698436,3.503580176608712,False,1.4606636855953117,False,False,0,0.0,1,0
case14,branch2_out,0.0396495242627173,19.723824191690788,6.970515681824792,True,3.0656908594992656,False,True,1,0.6666,1,1
case14,branch2_out,0.0290926213632655,15.94853866799145,5.138510232555172,True,1.715899721334177,False,True,1,0.6666,1,1
case14,branch2_out,0.0371368704663933,11.706143378297549,4.249199033125247,False,1.8178487692876144,False,False,0,0.0,1,0
case14,branch2_out,0.0422474038209398,32.6158780883416,48.555333665494175,True,4.748956566073999,True,True,1,0.9999,1,1
case14,branch2_out,0.0498875764157481,30.18439226678108,44.33584181735072,True,2.4761441361138914,False,True,1,0.6666,1,1
case14,branch2_out,0.0470797693758373,45.903115587606784,14.134979199810548,True,2.677150810893671,False,True,1,0.6666,1,1
case14,branch2_out,0.0319603714537091,13.713335332925116,4.436381186318499,False,3.740304865050094,True,False,0,0.3333,1,1
case14,branch2_out,0.0356141356167576,22.333437427127457,8.545998100310797,True,3.1918852608276373,False,True,1,0.6666,1,1
case14,branch2_out,0.0377373542678095,12.71129551037709,4.874127829603896,False,1.6828943831805083,False,False,0,0.0,1,0
case14,branch2_out,0.0344514959669425,24.567132641160672,10.024259762075648,True,2.6453410714392542,False,True,1,0.6666,1,1
case14,branch2_out,0.0295611207926803,18.32849470598481,13.55634172239769,True,3.2548399760789506,False,True,1,0.6666,1,1
case14,branch2_out,0.0352941048126606,16.08882761745925,11.996979812052215,True,2.527542534860639,False,True,1,0.6666,1,1
case14,branch2_out,0.0304933900069955,22.80699459648505,7.993757282391286,True,2.2870311591100565,False,True,1,0.6666,1,1
case14,branch2_out,0.0452634328078415,51.3657559769131,38.98172069557,True,8.516873418160753,True,True,1,0.9999,1,1
case14,branch2_out,0.0465360545507913,26.286462655478957,22.075078645281465,True,8.264130007329332,True,True,1,0.9999,1,1
case14,branch2_out,0.0352314048779487,25.458853048927097,42.73830740335946,True,4.412064674023586,True,True,1,0.9999,1,1
case14,branch2_out,0.037640354411739,17.22167475836187,3.924342351380259,False,1.8763604521555128,False,True,0,0.3333,1,1
case14,branch2_out,0.0386046588637736,46.194381232633255,22.82565068523575,True,7.817455037079533,True,True,1,0.9999,1,1
case14,branch2_out,0.0466997928001608,22.947997326300392,42.25285838207179,True,4.888767968539526,True,True,1,0.9999,1,1
case14,branch2_out,0.0444115347835802,22.75575014423813,49.06660286607023,True,5.268086660456499,True,True,1,0.9999,1,1
case14,branch2_out,0.0283164571845936,20.21044670044566,12.263020874511314,True,2.584176812555381,False,True,1,0.6666,1,1
case14,branch2_out,0.0475713917337515,20.10183641359471,38.30025966798564,True,7.509071791789697,True,True,1,0.9999,1,1
case14,branch2_out,0.045823492797892,50.22814771091249,10.29609083430397,True,4.350701867244534,True,True,1,0.9999,1,1
case14,branch2_out,0.0613012349497477,21.38958430717648,24.25732669648623,True,7.959505291696435,True,True,1,0.9999,1,1
case14,branch2_out,0.0136937153049178,14.572384554985494,4.4344227777589005,False,1.1341027789605738,False,True,0,0.3333,1,1
case14,branch2_out,0.0212832249062993,11.717373984486942,3.420688533146488,False,0.9432105563597404,False,False,0,0.0,1,0
case14,branch2_out,0.037184376107005,19.43811999408794,12.085749424161206,True,3.127631510317889,False,True,1,0.6666,1,1
case14,branch2_out,0.0544483394372082,30.960134165424776,43.20730246257193,True,6.319575008211069,True,True,1,0.9999,1,1
case14,branch2_out,0.0651155653086804,39.00920174220457,31.605254370264248,True,6.439502313135963,True,True,1,0.9999,1,1
case14,branch2_out,0.0451314224598684,42.671813018421766,11.418210845326426,True,3.029099911609113,False,True,1,0.6666,1,1
case14,branch2_out,0.0371018203595622,14.367343154570303,7.778197714619112,True,2.5593476734237286,False,True,1,0.6666,1,1
case14,branch2_out,0.0225821233224191,15.942850377561411,7.887033813110522,True,1.326402667298361,False,True,1,0.6666,1,1
case14,branch2_out,0.0211299617120827,13.154587542518971,1.527532929903796,False,1.43642387127903,False,False,0,0.0,1,0
case14,branch2_out,0.0327615677775307,45.03446381936834,40.43710879734555,True,8.432799578004946,True,True,1,0.9999,1,1
case14,branch2_out,0.0297776492497452,20.59353511341354,5.369207750825429,True,2.823957011127676,False,True,1,0.6666,1,1
case14,branch2_out,0.0275821968136089,12.899155748877236,1.8713853069284163,False,1.482779840947504,False,False,0,0.0,1,0
case14,branch2_out,0.0344378735375275,21.48917906384564,13.445276918723682,True,1.6967613856019583,False,True,1,0.6666,1,1
case14,branch2_out,0.0415855167327208,20.05836130275683,20.93382315753705,True,5.283060232128204,True,True,1,0.9999,1,1
case14,branch2_out,0.058362140743394,44.86237685813498,36.92345567980764,True,7.341903149504686,True,True,1,0.9999,1,1
case14,branch2_out,0.0378061267335013,31.155070863938853,33.36639702710316,True,5.715285266356444,True,True,1,0.9999,1,1
case14,branch2_out,0.0282014572296565,39.782995923124666,34.31590347027825,True,5.294802684673328,True,True,1,0.9999,1,1
case14,branch2_out,0.0339891062805002,17.26780927688069,6.932530867771249,True,2.43798197048548,False,True,1,0.6666,1,1
case14,branch2_out,0.040915842315874,33.51638573262546,44.83711764566639,True,4.439577281377705,True,True,1,0.9999,1,1
case14,branch2_out,0.0409879250611386,21.97370714473868,8.50052811132294,True,3.097256396696026,False,True,1,0.6666,1,1
case14,branch2_out,0.0343697669493464,49.01107556814326,20.38687713999605,True,4.595750169798364,True,True,1,0.9999,1,1
case14,branch2_out,0.0365600077354592,21.569555072368534,9.562698059187303,True,2.8502277886963108,False,True,1,0.6666,1,1
case14,branch2_out,0.0228348252585297,20.553757689743964,5.83102693771948,True,1.7984733739556802,False,True,1,0.6666,1,1
case14,branch2_out,0.0268974746380396,16.731189239097787,4.571450865237054,False,1.849376057539362,False,True,0,0.3333,1,1
case14,branch2_out,0.0548722402796983,20.2491842305217,29.874247826225588,True,3.997812022641123,True,True,1,0.9999,1,1
case14,branch2_out,0.0410734081312848,18.550996479511003,10.925694951305076,True,2.1949417015139026,False,True,1,0.6666,1,1
case14,branch2_out,0.0344407751313807,20.07858364457267,13.752682186291077,True,2.833504548010924,False,True,1,0.6666,1,1
case14,branch2_out,0.0328648880499861,23.554260128012302,8.322910878687379,True,2.635123472636544,False,True,1,0.6666,1,1
case14,branch2_out,0.047346135550508,26.91621371217668,11.579430775408738,True,3.074075082505159,False,True,1,0.6666,1,1
case14,branch2_out,0.0411078589652679,46.08265713283018,14.478204370591031,True,4.729019434876769,True,True,1,0.9999,1,1
case14,branch2_out,0.0275511912095838,15.270593482302038,13.0836372165743,True,2.591732708294355,False,True,1,0.6666,1,1
case14,branch2_out,0.0389496471010779,16.360783977248598,3.3654382120824278,False,2.6119505958212383,False,True,0,0.3333,1,1
case14,branch2_out,0.0634056800547749,47.41739949378953,21.17932598205732,True,8.599733980224793,True,True,1,0.9999,1,1
case14,branch2_out,0.022240849150599,22.99077813940715,6.883443263575487,True,2.210567999557828,False,True,1,0.6666,1,1
case14,branch3_out,0.0245027860772504,15.579904260833043,5.086791728914737,True,1.484239385065947,False,True,1,0.6666,1,1
case14,branch3_out,0.0415632714763989,20.4429571253086,6.434297021015698,True,1.8144271924066548,False,True,1,0.6666,1,1
case14,branch3_out,0.0185414259234963,20.13568148931583,7.568875605120988,True,2.0887438039846336,False,True,1,0.6666,1,1
case14,branch3_out,0.0302244156509866,14.345807119873342,3.4431648571735214,False,1.1047762650815762,False,True,0,0.3333,1,1
case14,branch3_out,0.0353557293812961,23.054766431385417,8.492130136854492,True,1.5522962283797943,False,True,1,0.6666,1,1
case14,branch3_out,0.0291848844973662,23.192227403771827,28.351400716607863,True,8.30180786624191,True,True,1,0.9999,1,1
case14,branch3_out,0.0436953249317199,20.51843031772021,8.564249683258634,True,1.629964594620728,False,True,1,0.6666,1,1
case14,branch3_out,0.0587361997963873,29.57387893034478,42.38039290751213,True,7.147715969170616,True,True,1,0.9999,1,1
case14,branch3_out,0.0294690105247905,21.102609349485597,9.612150833922216,True,2.4507599150812576,False,True,1,0.6666,1,1
case14,branch3_out,0.0236061459720296,19.71052220788097,9.41199110992186,True,2.4273165147349025,False,True,1,0.6666,1,1
case14,branch3_out,0.0614869252043128,22.869266771430016,16.587851907067073,True,3.1559042849968826,False,True,1,0.6666,1,1
case14,branch3_out,0.0484430593733406,49.46501788655007,15.121338286999702,True,2.7538869788886373,False,True,1,0.6666,1,1
case14,branch3_out,0.0433092435144295,30.112522079083448,26.701357889353943,True,3.565928535379069,False,True,1,0.6666,1,1
case14,branch3_out,0.0317871441623488,15.90188282597566,11.56446365172014,True,1.5419510700565344,False,True,1,0.6666,1,1
case14,branch3_out,0.0337216872284343,16.320552232813725,11.979759543075868,True,3.4138651107937568,False,True,1,0.6666,1,1
case14,branch3_out,0.017223817388856,12.809598947444528,1.416091539301873,False,1.7904648317958498,False,False,0,0.0,1,0
case14,branch3_out,0.0502109358818225,34.97617275376512,47.23754381651303,True,3.2606837585677804,False,True,1,0.6666,1,1
case14,branch3_out,0.0280132032811504,24.007637668800943,12.819130315174936,True,3.350464995093144,False,True,1,0.6666,1,1
case14,branch3_out,0.0492594373813709,27.641031531084074,39.74742982648014,True,3.709365459830479,False,True,1,0.6666,1,1
case14,branch3_out,0.0494338977575761,37.72463017220732,39.57598009361451,True,4.4688987449213045,True,True,1,0.9999,1,1
case14,branch3_out,0.0285848321227149,14.51492871499244,11.571948093703444,True,1.8522217387241304,False,True,1,0.6666,1,1
case14,branch3_out,0.0364468815435657,18.659755829789265,6.079736140672572,True,2.302533584481562,False,True,1,0.6666,1,1
case14,branch3_out,0.0418703006713207,21.406912485518816,9.0444503094661,True,3.070024609457172,False,True,1,0.6666,1,1
case14,branch3_out,0.0382371655534,12.23765400928991,3.879229923876073,False,0.862798029433824,False,False,0,0.0,1,0
case14,branch3_out,0.0330069434469642,17.043426609178248,10.546381724029892,True,3.260607407420889,False,True,1,0.6666,1,1
case14,branch3_out,0.0348685580472848,46.93045185665706,15.380597336721566,True,8.115009560724879,True,True,1,0.9999,1,1
case14,branch3_out,0.0281219052750783,12.46155861102059,3.455602735487646,False,1.918015841749703,False,False,0,0.0,1,0
case14,branch3_out,0.027298247097637,15.424032228357516,4.608686562641658,False,1.5323095927868051,False,True,0,0.3333,1,1
case14,branch3_out,0.0290722368346959,17.964410256573,13.65406988155531,True,3.0576922777577424,False,True,1,0.6666,1,1
case14,branch3_out,0.051569330748549,25.13504632797576,46.27795134224375,True,7.836022594983909,True,True,1,0.9999,1,1
case14,branch3_out,0.0233127352300138,14.538961603718429,1.3034579448276402,False,1.5849483486900846,False,True,0,0.3333,1,1
case14,branch3_out,0.0280580769242094,21.890810940749063,5.022709204470206,False,2.779052258055414,False,True,0,0.3333,1,1
case14,branch3_out,0.0452956990295701,21.75790771347421,6.237173211147657,True,3.056956182140653,False,True,1,0.6666,1,1
case14,branch3_out,0.0298890913579205,20.120938573144127,4.097514269062963,False,2.6665554349608493,False,True,0,0.3333,1,1
case14,branch3_out,0.0505257785299067,39.10153479641631,34.926267418151994,True,7.670170302371012,True,True,1,0.9999,1,1
case14,branch3_out,0.0319351062416736,21.629749719282685,11.46714501232331,True,1.8770295516855413,False,True,1,0.6666,1,1
case14,branch3_out,0.0307175720239915,20.84473328356429,4.531507414824992,False,2.013993270842642,False,True,0,0.3333,1,1
case14,branch3_out,0.0308573553884292,12.55909855774216,4.25738977340579,False,2.0049641566604106,False,False,0,0.0,1,0
case14,branch3_out,0.0186566159192321,22.92984969817844,7.596456189239715,True,2.760310185954181,False,True,1,0.6666,1,1
case14,branch3_out,0.0383458311932531,30.33145006999744,43.85347577633763,True,6.339668167973655,True,True,1,0.9999,1,1
case14,branch3_out,0.0325582250255064,19.17443260185164,4.013302994082938,False,1.9323840337126927,False,True,0,0.3333,1,1
case14,branch3_out,0.0210170778621399,21.284295597829423,5.0614723509904165,True,2.498495853389964,False,True,1,0.6666,1,1
case14,branch3_out,0.0213182683337959,12.65212112322836,1.2732841031862074,False,1.768438566913747,False,True,0,0.3333,1,1
case14,branch3_out,0.0292610678014495,21.08408818158953,5.733254019473268,True,3.1713906728216483,False,True,1,0.6666,1,1
case14,branch3_out,0.0232398893333406,13.13280864686309,1.946788739711472,False,1.4768604671780672,False,True,0,0.3333,1,1
case14,branch3_out,0.0308827418456105,15.80971245806236,3.998382986579717,False,0.8622140438176421,False,True,0,0.3333,1,1
case14,branch3_out,0.0272050077996748,22.799197411307027,5.056775595044839,True,2.523006884244584,False,True,1,0.6666,1,1
case14,branch3_out,0.0287142518920584,37.28045290042846,14.959944144309397,True,2.68678655909579,False,True,1,0.6666,1,1
case14,branch3_out,0.0286017384853441,22.70266940766889,11.345227281103814,True,1.815684369518272,False,True,1,0.6666,1,1
case14,branch3_out,0.0246782256839073,11.933519387590165,2.57370007865901,False,1.4790933343599606,False,False,0,0.0,1,0
case14,branch3_out,0.060960084457554,32.35235709060702,19.942614325569743,True,3.567956775625895,False,True,1,0.6666,1,1
